City,State,Year,Anti-Jewish,Anti-Islamic,Full,clean,lat,long
Monmouth,NJ,2010,0,0,New Jersey,"monmouth, new jersey",40.2589455,-74.123996
Monmouth,NJ,2011,0,0,New Jersey,"monmouth, new jersey",40.2589455,-74.123996
Monmouth,NJ,2012,0,0,New Jersey,"monmouth, new jersey",40.2589455,-74.123996
Monmouth,NJ,2013,3,0,New Jersey,"monmouth, new jersey",40.2589455,-74.123996
Monmouth,NJ,2014,0,0,New Jersey,"monmouth, new jersey",40.2589455,-74.123996
Monmouth,NJ,2015,0,0,New Jersey,"monmouth, new jersey",40.2589455,-74.123996
Ewing Township,NJ,2010,1,1,New Jersey,"ewing township, new jersey",40.2599864,-74.7909125
Ewing Township,NJ,2011,0,0,New Jersey,"ewing township, new jersey",40.2599864,-74.7909125
Ewing Township,NJ,2012,1,0,New Jersey,"ewing township, new jersey",40.2599864,-74.7909125
Ewing Township,NJ,2013,0,0,New Jersey,"ewing township, new jersey",40.2599864,-74.7909125
Ewing Township,NJ,2014,2,0,New Jersey,"ewing township, new jersey",40.2599864,-74.7909125
Ewing Township,NJ,2015,1,0,New Jersey,"ewing township, new jersey",40.2599864,-74.7909125
Univ Of Pitt: Johnstown,PA,2010,0,0,Pennsylvania,"univ of pitt: johnstown, pennsylvania",40.2664152,-78.8335379
Univ Of Pitt: Johnstown,PA,2011,0,0,Pennsylvania,"univ of pitt: johnstown, pennsylvania",40.2664152,-78.8335379
Univ Of Pitt: Johnstown,PA,2012,0,0,Pennsylvania,"univ of pitt: johnstown, pennsylvania",40.2664152,-78.8335379
Univ Of Pitt: Johnstown,PA,2013,0,0,Pennsylvania,"univ of pitt: johnstown, pennsylvania",40.2664152,-78.8335379
Univ Of Pitt: Johnstown,PA,2014,0,0,Pennsylvania,"univ of pitt: johnstown, pennsylvania",40.2664152,-78.8335379
Univ Of Pitt: Johnstown,PA,2015,4,0,Pennsylvania,"univ of pitt: johnstown, pennsylvania",40.2664152,-78.8335379
East Windsor Township,NJ,2010,1,0,New Jersey,"east windsor township, new jersey",40.2677539,-74.5402506
East Windsor Township,NJ,2011,0,0,New Jersey,"east windsor township, new jersey",40.2677539,-74.5402506
East Windsor Township,NJ,2012,1,0,New Jersey,"east windsor township, new jersey",40.2677539,-74.5402506
East Windsor Township,NJ,2013,1,0,New Jersey,"east windsor township, new jersey",40.2677539,-74.5402506
East Windsor Township,NJ,2014,0,0,New Jersey,"east windsor township, new jersey",40.2677539,-74.5402506
East Windsor Township,NJ,2015,1,0,New Jersey,"east windsor township, new jersey",40.2677539,-74.5402506
Hightstown,NJ,2010,0,0,New Jersey,"hightstown, new jersey",40.2695538,-74.5232089
Hightstown,NJ,2011,0,0,New Jersey,"hightstown, new jersey",40.2695538,-74.5232089
Hightstown,NJ,2012,1,0,New Jersey,"hightstown, new jersey",40.2695538,-74.5232089
Hightstown,NJ,2013,1,0,New Jersey,"hightstown, new jersey",40.2695538,-74.5232089
Hightstown,NJ,2014,0,0,New Jersey,"hightstown, new jersey",40.2695538,-74.5232089
Hightstown,NJ,2015,0,0,New Jersey,"hightstown, new jersey",40.2695538,-74.5232089
Harrisburg,PA,2010,0,1,Pennsylvania,"harrisburg, pennsylvania",40.2731911,-76.8867008
Harrisburg,PA,2011,0,0,Pennsylvania,"harrisburg, pennsylvania",40.2731911,-76.8867008
Harrisburg,PA,2012,0,0,Pennsylvania,"harrisburg, pennsylvania",40.2731911,-76.8867008
Harrisburg,PA,2013,0,0,Pennsylvania,"harrisburg, pennsylvania",40.2731911,-76.8867008
Harrisburg,PA,2014,0,0,Pennsylvania,"harrisburg, pennsylvania",40.2731911,-76.8867008
Harrisburg,PA,2015,0,0,Pennsylvania,"harrisburg, pennsylvania",40.2731911,-76.8867008
Lawrence Township,NJ,2010,1,0,New Jersey,"lawrence township, new jersey",40.2778055,-74.7294313
Lawrence Township,NJ,2011,0,0,New Jersey,"lawrence township, new jersey",40.2778055,-74.7294313
Lawrence Township,NJ,2012,0,0,New Jersey,"lawrence township, new jersey",40.2778055,-74.7294313
Lawrence Township,NJ,2013,0,0,New Jersey,"lawrence township, new jersey",40.2778055,-74.7294313
Lawrence Township,NJ,2014,2,0,New Jersey,"lawrence township, new jersey",40.2778055,-74.7294313
Lawrence Township,NJ,2015,0,0,New Jersey,"lawrence township, new jersey",40.2778055,-74.7294313
Sp: Monmouth County,NJ,2010,0,0,New Jersey,"sp: monmouth county, new jersey",40.281908,-74.0397689
Sp: Monmouth County,NJ,2011,0,0,New Jersey,"sp: monmouth county, new jersey",40.281908,-74.0397689
Sp: Monmouth County,NJ,2012,0,0,New Jersey,"sp: monmouth county, new jersey",40.281908,-74.0397689
Sp: Monmouth County,NJ,2013,0,0,New Jersey,"sp: monmouth county, new jersey",40.281908,-74.0397689
Sp: Monmouth County,NJ,2014,3,0,New Jersey,"sp: monmouth county, new jersey",40.281908,-74.0397689
Sp: Monmouth County,NJ,2015,0,0,New Jersey,"sp: monmouth county, new jersey",40.281908,-74.0397689
Manalapan Township,NJ,2010,5,0,New Jersey,"manalapan township, new jersey",40.2859203,-74.348582
Manalapan Township,NJ,2011,3,0,New Jersey,"manalapan township, new jersey",40.2859203,-74.348582
Manalapan Township,NJ,2012,9,0,New Jersey,"manalapan township, new jersey",40.2859203,-74.348582
Manalapan Township,NJ,2013,0,0,New Jersey,"manalapan township, new jersey",40.2859203,-74.348582
Manalapan Township,NJ,2014,2,0,New Jersey,"manalapan township, new jersey",40.2859203,-74.348582
Manalapan Township,NJ,2015,3,0,New Jersey,"manalapan township, new jersey",40.2859203,-74.348582
Colts Neck Township,NJ,2010,2,0,New Jersey,"colts neck township, new jersey",40.2876108,-74.1723652
Colts Neck Township,NJ,2011,0,0,New Jersey,"colts neck township, new jersey",40.2876108,-74.1723652
Colts Neck Township,NJ,2012,1,1,New Jersey,"colts neck township, new jersey",40.2876108,-74.1723652
Colts Neck Township,NJ,2013,0,0,New Jersey,"colts neck township, new jersey",40.2876108,-74.1723652
Colts Neck Township,NJ,2014,3,0,New Jersey,"colts neck township, new jersey",40.2876108,-74.1723652
Colts Neck Township,NJ,2015,1,0,New Jersey,"colts neck township, new jersey",40.2876108,-74.1723652
West Long Branch,NJ,2010,1,0,New Jersey,"west long branch, new jersey",40.2903891,-74.0176381
West Long Branch,NJ,2011,0,0,New Jersey,"west long branch, new jersey",40.2903891,-74.0176381
West Long Branch,NJ,2012,0,0,New Jersey,"west long branch, new jersey",40.2903891,-74.0176381
West Long Branch,NJ,2013,1,0,New Jersey,"west long branch, new jersey",40.2903891,-74.0176381
West Long Branch,NJ,2014,0,0,New Jersey,"west long branch, new jersey",40.2903891,-74.0176381
West Long Branch,NJ,2015,5,0,New Jersey,"west long branch, new jersey",40.2903891,-74.0176381
Eatontown,NJ,2010,1,0,New Jersey,"eatontown, new jersey",40.2962222,-74.0509725
Eatontown,NJ,2011,0,0,New Jersey,"eatontown, new jersey",40.2962222,-74.0509725
Eatontown,NJ,2012,0,0,New Jersey,"eatontown, new jersey",40.2962222,-74.0509725
Eatontown,NJ,2013,0,0,New Jersey,"eatontown, new jersey",40.2962222,-74.0509725
Eatontown,NJ,2014,0,0,New Jersey,"eatontown, new jersey",40.2962222,-74.0509725
Eatontown,NJ,2015,0,0,New Jersey,"eatontown, new jersey",40.2962222,-74.0509725
West Windsor Township,NJ,2010,0,0,New Jersey,"west windsor township, new jersey",40.2983262,-74.618634
West Windsor Township,NJ,2011,0,0,New Jersey,"west windsor township, new jersey",40.2983262,-74.618634
West Windsor Township,NJ,2012,1,0,New Jersey,"west windsor township, new jersey",40.2983262,-74.618634
West Windsor Township,NJ,2013,0,0,New Jersey,"west windsor township, new jersey",40.2983262,-74.618634
West Windsor Township,NJ,2014,0,0,New Jersey,"west windsor township, new jersey",40.2983262,-74.618634
West Windsor Township,NJ,2015,1,0,New Jersey,"west windsor township, new jersey",40.2983262,-74.618634
Cranbury Township,NJ,2010,0,0,New Jersey,"cranbury township, new jersey",40.3025907,-74.511172
Cranbury Township,NJ,2011,1,0,New Jersey,"cranbury township, new jersey",40.3025907,-74.511172
Cranbury Township,NJ,2012,2,0,New Jersey,"cranbury township, new jersey",40.3025907,-74.511172
Cranbury Township,NJ,2013,0,0,New Jersey,"cranbury township, new jersey",40.3025907,-74.511172
Cranbury Township,NJ,2014,1,0,New Jersey,"cranbury township, new jersey",40.3025907,-74.511172
Cranbury Township,NJ,2015,0,0,New Jersey,"cranbury township, new jersey",40.3025907,-74.511172
Tinton Falls,NJ,2010,1,0,New Jersey,"tinton falls, new jersey",40.3042773,-74.1004185
Tinton Falls,NJ,2011,0,0,New Jersey,"tinton falls, new jersey",40.3042773,-74.1004185
Tinton Falls,NJ,2012,2,1,New Jersey,"tinton falls, new jersey",40.3042773,-74.1004185
Tinton Falls,NJ,2013,0,0,New Jersey,"tinton falls, new jersey",40.3042773,-74.1004185
Tinton Falls,NJ,2014,0,0,New Jersey,"tinton falls, new jersey",40.3042773,-74.1004185
Tinton Falls,NJ,2015,0,0,New Jersey,"tinton falls, new jersey",40.3042773,-74.1004185
Long Branch,NJ,2010,0,0,New Jersey,"long branch, new jersey",40.3042778,-73.9923596
Long Branch,NJ,2011,1,0,New Jersey,"long branch, new jersey",40.3042778,-73.9923596
Long Branch,NJ,2012,0,0,New Jersey,"long branch, new jersey",40.3042778,-73.9923596
Long Branch,NJ,2013,0,0,New Jersey,"long branch, new jersey",40.3042778,-73.9923596
Long Branch,NJ,2014,0,0,New Jersey,"long branch, new jersey",40.3042778,-73.9923596
Long Branch,NJ,2015,0,0,New Jersey,"long branch, new jersey",40.3042778,-73.9923596
Reading,PA,2010,0,0,Pennsylvania,"reading, pennsylvania",40.3356483,-75.9268747
Reading,PA,2011,0,1,Pennsylvania,"reading, pennsylvania",40.3356483,-75.9268747
Reading,PA,2012,0,0,Pennsylvania,"reading, pennsylvania",40.3356483,-75.9268747
Reading,PA,2013,0,0,Pennsylvania,"reading, pennsylvania",40.3356483,-75.9268747
Reading,PA,2014,0,0,Pennsylvania,"reading, pennsylvania",40.3356483,-75.9268747
Reading,PA,2015,0,0,Pennsylvania,"reading, pennsylvania",40.3356483,-75.9268747
Monroe Township,NJ,2010,4,0,New Jersey,"monroe township, new jersey",40.336419,-74.4330474
Monroe Township,NJ,2011,4,1,New Jersey,"monroe township, new jersey",40.336419,-74.4330474
Monroe Township,NJ,2012,9,0,New Jersey,"monroe township, new jersey",40.336419,-74.4330474
Monroe Township,NJ,2013,1,0,New Jersey,"monroe township, new jersey",40.336419,-74.4330474
Monroe Township,NJ,2014,1,0,New Jersey,"monroe township, new jersey",40.336419,-74.4330474
Monroe Township,NJ,2015,1,0,New Jersey,"monroe township, new jersey",40.336419,-74.4330474
Little Silver,NJ,2010,1,0,New Jersey,"little silver, new jersey",40.3367768,-74.0470837
Little Silver,NJ,2011,0,0,New Jersey,"little silver, new jersey",40.3367768,-74.0470837
Little Silver,NJ,2012,0,0,New Jersey,"little silver, new jersey",40.3367768,-74.0470837
Little Silver,NJ,2013,0,0,New Jersey,"little silver, new jersey",40.3367768,-74.0470837
Little Silver,NJ,2014,0,0,New Jersey,"little silver, new jersey",40.3367768,-74.0470837
Little Silver,NJ,2015,0,0,New Jersey,"little silver, new jersey",40.3367768,-74.0470837
Marlboro Township,NJ,2010,7,0,New Jersey,"marlboro township, new jersey",40.3380949,-74.2687291
Marlboro Township,NJ,2011,6,0,New Jersey,"marlboro township, new jersey",40.3380949,-74.2687291
Marlboro Township,NJ,2012,4,0,New Jersey,"marlboro township, new jersey",40.3380949,-74.2687291
Marlboro Township,NJ,2013,0,0,New Jersey,"marlboro township, new jersey",40.3380949,-74.2687291
Marlboro Township,NJ,2014,2,0,New Jersey,"marlboro township, new jersey",40.3380949,-74.2687291
Marlboro Township,NJ,2015,0,0,New Jersey,"marlboro township, new jersey",40.3380949,-74.2687291
Hopewell Township,NJ,2010,1,0,New Jersey,"hopewell township, new jersey",40.343784,-74.8156199
Hopewell Township,NJ,2011,0,0,New Jersey,"hopewell township, new jersey",40.343784,-74.8156199
Hopewell Township,NJ,2012,0,0,New Jersey,"hopewell township, new jersey",40.343784,-74.8156199
Hopewell Township,NJ,2013,0,0,New Jersey,"hopewell township, new jersey",40.343784,-74.8156199
Hopewell Township,NJ,2014,0,0,New Jersey,"hopewell township, new jersey",40.343784,-74.8156199
Hopewell Township,NJ,2015,0,0,New Jersey,"hopewell township, new jersey",40.343784,-74.8156199
Holmdel Township,NJ,2010,0,0,New Jersey,"holmdel township, new jersey",40.3451095,-74.1840322
Holmdel Township,NJ,2011,1,0,New Jersey,"holmdel township, new jersey",40.3451095,-74.1840322
Holmdel Township,NJ,2012,0,0,New Jersey,"holmdel township, new jersey",40.3451095,-74.1840322
Holmdel Township,NJ,2013,3,0,New Jersey,"holmdel township, new jersey",40.3451095,-74.1840322
Holmdel Township,NJ,2014,0,0,New Jersey,"holmdel township, new jersey",40.3451095,-74.1840322
Holmdel Township,NJ,2015,0,0,New Jersey,"holmdel township, new jersey",40.3451095,-74.1840322
Jamesburg,NJ,2010,0,0,New Jersey,"jamesburg, new jersey",40.3526079,-74.4401513
Jamesburg,NJ,2011,0,0,New Jersey,"jamesburg, new jersey",40.3526079,-74.4401513
Jamesburg,NJ,2012,1,0,New Jersey,"jamesburg, new jersey",40.3526079,-74.4401513
Jamesburg,NJ,2013,0,0,New Jersey,"jamesburg, new jersey",40.3526079,-74.4401513
Jamesburg,NJ,2014,0,0,New Jersey,"jamesburg, new jersey",40.3526079,-74.4401513
Jamesburg,NJ,2015,0,0,New Jersey,"jamesburg, new jersey",40.3526079,-74.4401513
Princeton,NJ,2010,0,0,New Jersey,"princeton, new jersey",40.3572976,-74.6672226
Princeton,NJ,2011,0,1,New Jersey,"princeton, new jersey",40.3572976,-74.6672226
Princeton,NJ,2012,1,0,New Jersey,"princeton, new jersey",40.3572976,-74.6672226
Princeton,NJ,2013,0,0,New Jersey,"princeton, new jersey",40.3572976,-74.6672226
Princeton,NJ,2014,0,0,New Jersey,"princeton, new jersey",40.3572976,-74.6672226
Princeton,NJ,2015,3,0,New Jersey,"princeton, new jersey",40.3572976,-74.6672226
Lambertville,NJ,2010,1,0,New Jersey,"lambertville, new jersey",40.3659394,-74.9429448
Lambertville,NJ,2011,0,0,New Jersey,"lambertville, new jersey",40.3659394,-74.9429448
Lambertville,NJ,2012,0,0,New Jersey,"lambertville, new jersey",40.3659394,-74.9429448
Lambertville,NJ,2013,0,0,New Jersey,"lambertville, new jersey",40.3659394,-74.9429448
Lambertville,NJ,2014,0,0,New Jersey,"lambertville, new jersey",40.3659394,-74.9429448
Lambertville,NJ,2015,0,0,New Jersey,"lambertville, new jersey",40.3659394,-74.9429448
Rumson,NJ,2010,0,0,New Jersey,"rumson, new jersey",40.372054,-73.9990269
Rumson,NJ,2011,0,0,New Jersey,"rumson, new jersey",40.372054,-73.9990269
Rumson,NJ,2012,0,0,New Jersey,"rumson, new jersey",40.372054,-73.9990269
Rumson,NJ,2013,0,0,New Jersey,"rumson, new jersey",40.372054,-73.9990269
Rumson,NJ,2014,2,0,New Jersey,"rumson, new jersey",40.372054,-73.9990269
Rumson,NJ,2015,0,0,New Jersey,"rumson, new jersey",40.372054,-73.9990269
South Brunswick Township,NJ,2010,8,2,New Jersey,"south brunswick township, new jersey",40.3806901,-74.5316938
South Brunswick Township,NJ,2011,2,0,New Jersey,"south brunswick township, new jersey",40.3806901,-74.5316938
South Brunswick Township,NJ,2012,0,1,New Jersey,"south brunswick township, new jersey",40.3806901,-74.5316938
South Brunswick Township,NJ,2013,3,0,New Jersey,"south brunswick township, new jersey",40.3806901,-74.5316938
South Brunswick Township,NJ,2014,1,0,New Jersey,"south brunswick township, new jersey",40.3806901,-74.5316938
South Brunswick Township,NJ,2015,1,0,New Jersey,"south brunswick township, new jersey",40.3806901,-74.5316938
Spotswood,NJ,2010,0,0,New Jersey,"spotswood, new jersey",40.391774,-74.3984834
Spotswood,NJ,2011,0,1,New Jersey,"spotswood, new jersey",40.391774,-74.3984834
Spotswood,NJ,2012,0,0,New Jersey,"spotswood, new jersey",40.391774,-74.3984834
Spotswood,NJ,2013,2,0,New Jersey,"spotswood, new jersey",40.391774,-74.3984834
Spotswood,NJ,2014,0,0,New Jersey,"spotswood, new jersey",40.391774,-74.3984834
Spotswood,NJ,2015,0,0,New Jersey,"spotswood, new jersey",40.391774,-74.3984834
Weld,CO,2010,0,0,Colorado,"weld, colorado",40.3920718,-104.7158226
Weld,CO,2011,0,0,Colorado,"weld, colorado",40.3920718,-104.7158226
Weld,CO,2012,0,0,Colorado,"weld, colorado",40.3920718,-104.7158226
Weld,CO,2013,1,0,Colorado,"weld, colorado",40.3920718,-104.7158226
Weld,CO,2014,0,0,Colorado,"weld, colorado",40.3920718,-104.7158226
Weld,CO,2015,0,0,Colorado,"weld, colorado",40.3920718,-104.7158226
Middletown Township,NJ,2010,2,0,New Jersey,"middletown township, new jersey",40.3968012,-74.0915982
Middletown Township,NJ,2011,1,0,New Jersey,"middletown township, new jersey",40.3968012,-74.0915982
Middletown Township,NJ,2012,2,0,New Jersey,"middletown township, new jersey",40.3968012,-74.0915982
Middletown Township,NJ,2013,0,0,New Jersey,"middletown township, new jersey",40.3968012,-74.0915982
Middletown Township,NJ,2014,2,0,New Jersey,"middletown township, new jersey",40.3968012,-74.0915982
Middletown Township,NJ,2015,0,0,New Jersey,"middletown township, new jersey",40.3968012,-74.0915982
Loveland,CO,2010,0,0,Colorado,"loveland, colorado",40.3977612,-105.0749801
Loveland,CO,2011,0,0,Colorado,"loveland, colorado",40.3977612,-105.0749801
Loveland,CO,2012,1,0,Colorado,"loveland, colorado",40.3977612,-105.0749801
Loveland,CO,2013,0,0,Colorado,"loveland, colorado",40.3977612,-105.0749801
Loveland,CO,2014,0,0,Colorado,"loveland, colorado",40.3977612,-105.0749801
Loveland,CO,2015,1,0,Colorado,"loveland, colorado",40.3977612,-105.0749801
Old Bridge Township,NJ,2010,1,0,New Jersey,"old bridge township, new jersey",40.4128551,-74.307282
Old Bridge Township,NJ,2011,1,0,New Jersey,"old bridge township, new jersey",40.4128551,-74.307282
Old Bridge Township,NJ,2012,1,0,New Jersey,"old bridge township, new jersey",40.4128551,-74.307282
Old Bridge Township,NJ,2013,0,0,New Jersey,"old bridge township, new jersey",40.4128551,-74.307282
Old Bridge Township,NJ,2014,0,0,New Jersey,"old bridge township, new jersey",40.4128551,-74.307282
Old Bridge Township,NJ,2015,0,0,New Jersey,"old bridge township, new jersey",40.4128551,-74.307282
Matawan,NJ,2010,0,0,New Jersey,"matawan, new jersey",40.41483,-74.2295891
Matawan,NJ,2011,1,0,New Jersey,"matawan, new jersey",40.41483,-74.2295891
Matawan,NJ,2012,0,0,New Jersey,"matawan, new jersey",40.41483,-74.2295891
Matawan,NJ,2013,0,0,New Jersey,"matawan, new jersey",40.41483,-74.2295891
Matawan,NJ,2014,0,0,New Jersey,"matawan, new jersey",40.41483,-74.2295891
Matawan,NJ,2015,0,0,New Jersey,"matawan, new jersey",40.41483,-74.2295891
Aberdeen Township,NJ,2010,2,0,New Jersey,"aberdeen township, new jersey",40.4170948,-74.2221155
Aberdeen Township,NJ,2011,1,0,New Jersey,"aberdeen township, new jersey",40.4170948,-74.2221155
Aberdeen Township,NJ,2012,0,0,New Jersey,"aberdeen township, new jersey",40.4170948,-74.2221155
Aberdeen Township,NJ,2013,1,0,New Jersey,"aberdeen township, new jersey",40.4170948,-74.2221155
Aberdeen Township,NJ,2014,0,0,New Jersey,"aberdeen township, new jersey",40.4170948,-74.2221155
Aberdeen Township,NJ,2015,0,0,New Jersey,"aberdeen township, new jersey",40.4170948,-74.2221155
East Brunswick Township,NJ,2010,8,0,New Jersey,"east brunswick township, new jersey",40.4316955,-74.4049778
East Brunswick Township,NJ,2011,4,1,New Jersey,"east brunswick township, new jersey",40.4316955,-74.4049778
East Brunswick Township,NJ,2012,2,0,New Jersey,"east brunswick township, new jersey",40.4316955,-74.4049778
East Brunswick Township,NJ,2013,6,4,New Jersey,"east brunswick township, new jersey",40.4316955,-74.4049778
East Brunswick Township,NJ,2014,3,2,New Jersey,"east brunswick township, new jersey",40.4316955,-74.4049778
East Brunswick Township,NJ,2015,2,1,New Jersey,"east brunswick township, new jersey",40.4316955,-74.4049778
Montgomery Township,NJ,2010,0,0,New Jersey,"montgomery township, new jersey",40.4329141,-74.663464
Montgomery Township,NJ,2011,5,0,New Jersey,"montgomery township, new jersey",40.4329141,-74.663464
Montgomery Township,NJ,2012,0,0,New Jersey,"montgomery township, new jersey",40.4329141,-74.663464
Montgomery Township,NJ,2013,2,0,New Jersey,"montgomery township, new jersey",40.4329141,-74.663464
Montgomery Township,NJ,2014,0,0,New Jersey,"montgomery township, new jersey",40.4329141,-74.663464
Montgomery Township,NJ,2015,0,0,New Jersey,"montgomery township, new jersey",40.4329141,-74.663464
Pittsburgh,PA,2010,0,1,Pennsylvania,"pittsburgh, pennsylvania",40.438514,-79.99734
Pittsburgh,PA,2011,1,0,Pennsylvania,"pittsburgh, pennsylvania",40.438514,-79.99734
Pittsburgh,PA,2012,0,0,Pennsylvania,"pittsburgh, pennsylvania",40.438514,-79.99734
